 | university_name | x_coor | y_coor | 
|:-:|:-:|:-:|
|Aalto University|24.835601|60.181054| 
|Hangzhou Hikvision Digital Technology Co. Ltd.|30.239088|120.16018|
|Sichuan University|30.651161|104.066108|
|Beijing Union University|39.935234|116.367145|
|Liaoning University|41.811977|123.430086|
|Hunan University|28.237088|113.043794|
|Jinzhong University|37.692569|112.748253|
|Harbin Normal University|45.778103|126.667442|
|University of Technology Sydney|-33.8844|151.1958|
|Nanning Normal University|22.809739|108.427031|
|Australian National University|-35.279444|149.127586|
|China Academy of Safety Science & Technology|39.996038|116.322658|
|China University of Mining & Technology|37.868057|112.567226|
|University of the Sunshine Coast|-26.677589|153.090208|
|University of Kiel|54.348372|10.135249|
|University of Bonn|50.733314|7.099621|
|Chongqing University of Technology|29.556841|106.485303|
|Yale University|41.3159|-72.9288|
|Nanjing University of Posts & Telecommunications|32.192113|118.791761|
|Imperial College London|51.498711|-0.174217|
|University of Canterbury|-43.524602|172.583939|
|Peng Cheng Laboratory|18.308142|109.381514|
|Central South University|28.237539|112.930048|
|Tongji University|31.201039|121.455666|
|Ibaraki University|36.437186|140.543036|
|University of International Business & Economics|39.979275|116.311221|
|University of Bath|51.381027|-2.327497|
|Beijing Institute of Aeronautical Material|40.037978|116.237455|
|Wuhan University of Technology|30.546232|114.378229|
|Sun Yat Sen University|23.159342|113.381884| 
|Zhengzhou University of Light Industry|34.749918|113.627964|
|Capital Medical University|39.868087|116.418885|
|Scuola Superiore Sant'Anna|43.711582|10.401999|
|Jianghan University|30.362271|114.288407|
|University of Auckland|-36.851212|174.773124|
|University of Yaounde I|3.818809|11.507714|
|University of Electronic Science & Technology of China|30.523842|104.066541|
|Beijing University of Civil Engineering & Architecture|39.994842|116.32916|
|Shanxi Agricultural University|37.079479|111.810018|
|Universidade Federal de Santa Catarina (UFSC)|-27.586944| -48.515833|
|Universidad Nacional Autonoma de Mexico|19.4978|-99.1517|
|Technical University of Munich|48.153889|11.581389|	
|Qinghai University|36.440597|101.785334|
|Duke University|35.973801|-78.926086|
|Technische Universitat Dresden|51.050556|13.706667|
|University of Zurich|47.375841|8.545455|
|University of Sherbrooke|45.403889| -71.888056| 
|Jining University|35.318908|116.57509|
|University of Aizu|37.789885|139.921334|
|University of Windsor|42.310556|-83.070556|
