 | university_name | x_coor | y_coor |
| - | - | - |
 | National Energy Technology Laboratory - USA | 39.9930 | -79.9535|
| University of Washington Tacoma | 47.1669 | -122.4516 |
| Daido Steel Co Ltd | 34.786| 135.347| 
| Universite Toulouse 1 Capitole| 43.6004 | 1.4432|
| Institute of Acupuncture & Moxibustion CACMS | 39.9765 | 116.321|
| Montclair State University| 40.8473 |-74.2112| 
| Qingdao Municipal Hospital| 36.0677 | 120.3819|
| Universidade Presbiteriana Mackenzie| -23.6277 | -46.6594|
| Deltares| 51.9962 | 4.3756|
| Instituto de Investigacion del Automovil (INSIA)| -3.7411 | 40.3681|
| Air Force General Hospital PLA| 116.4209 | 39.8612| 
| Istituto per la Scienza Tecnologia dei Plasmi (ISTP-CNR)| 45.7226 | 11.6417|
|California State Polytechnic University Pomona| 34.0584| -117.8186|
|ETS de Ingenieros Industriales |40.4155 | -3.7039|
|Kunming University| 24.9124| 102.7477|
|National Institute for Radiological Protection Chinese Center for Disease Control & Prevention| 39.8844| 116.4256|  
|CSIC - UAM - Institut de Fisica Teorica (IFT)| 40.4676| -3.8019|  
|Feed Research Institute CAAS| 116.4256| 39.8425|     
|National Institute of Aeronautics & Space of Indonesia (LAPAN)| -6.9128| 107.6153|    
|National Research & Innovation Agency of Indonesia (BRIN)| -6.3370| 106.8104| 
|Kanto Gakuin University| 35.7097| 139.7633|
|Institute of Optics & Electronics CAS| 118.777| 32.0899|
|Zhejiang Chinese Medical University| 30.2631 | 120.1914|
|Collaborative Innovation Center for Diagnosis & Treatment of Infectious Diseases| 31.8285| 119.9216|
|Xuchang University| 33.7488| 113.821|  
|Oklahoma State University - Stillwater| 36.1415| -97.0766|
|Oklahoma State University System|- |-|
|Slippery Rock University - Pennsylvania| 40.9889| -80.0294|
|Ishlinsky Institute for Problems in Mechanics RAS| 55.7839| 37.6403| 
|Chaudhary Charan Singh University| 27.3432| 77.4659|
|Catholic University of America| 38.9406| -77.0726|
|Jordan University of Science & Technology| 31.9567| 35.8621|
|FHNW University of Applied Sciences & Arts Northwestern Switzerland| 47.4883| 8.4570|
| Shenzhen Academy of Metrology & Quality Inspection | 22.5494 | 114.1187|
|Shinshu University| 36.2486| 138.2112|
|Guangdong University of Science & Technology| 23.1319| 113.4265| 
|Sandvik AB|60.6399| 15.5941|
|University of Leoben|47.2420| 15.2281|
|University North Carolina Hospital| 35.9905| -79.0454|
|Guizhou Minzu University| 26.6540| 106.9299| 
|Universidade Federal de Sao Joao del-Rei| -21.1601 | -44.8281|
|National Taiwan Ocean University| 25.1719| 121.6219|
|Moutai Institute| 109.1925| 27.4386|
|Widener University |39.9267| -75.5375|
|Kashi University|39.2045| 76.3147|  
|Fu Jen Catholic University| 25.0604| 121.5365|
|Shanghai University of International Business & Economics| 31.1996| 121.4520|
|Hubei University of Science & Technology| 31.1998| 115.6239|
|Qihoo 360 Technology|39.9346| 116.4328| 
|PolyU Shenzhen Research Institute| 22.6117| 114.1333|
