 | university_name | x_coor | y_coor |
| - | - | - |
|Suan Sunandha Rajabhat University         |13.91     | 100.65 |
|Niccolo Cusano Online University  |51.44        | 12.76 |
|Indian Institute of Technology System (IIT System)|28.456661| 77.291  |
|Indian Institute of Technology (IIT) - Bombay|19.170    |72.910    |
|Karlsruhe Institute of Technology|49.007      |8.418      |  
|CSIC - Instituto de Optica (Daza de Valdes) |40.39238  |-3.70885  |
|Consejo Superior de Investigaciones Cientificas (CSIC) |40.41926  |-3.70481|
|Punjabi University                  |31.325     |75.196     |
|Atma Ram Sanatan Dharma College     |28.520     |77.242     |
|Guangzhou University of Chinese Medicine   |23.151     |113.287  |
|University of Quebec Trois Rivieres|46.34     |-72.69| 
|Shenzhen Institute of Artificial Intelligence & Robotics for Society|22.559715|113.939166|
|National Skin Centre                         |1.3339    |103.8075|
|Future University in Egypt         |28.96094  |29.97688| 
|University of Maryland Baltimore County   |39.2557 |-76.7158|
|North Dakota State University Fargo     |46.8750 |-96.7908|
|Salesforce                               |37.78444 |-122.4025|
|Shanghai Art & Design Academy   |31.230354 |121.443816|  
|Institute of Chemistry of New Materials of the National Academy of Sciences of Belarus |53.9     |27.566667|
|University of Nevada Las Vegas           |36.1131 |-115.1337|
|Henan Agricultural University           |34.438   |113.47|
|Universite Toulouse III - Paul Sabatier     |43.5231  |1.444| 
|Mayo Clinic                                  |44.97    |-92.459  |
|Feinberg School of Medicine                |42.0606  |-87.6763  |
|Duy Tan University                          |10.51172 |107.1745 |
|Western Washington University           |48.7018, |-122.4872|
|Wang Jing Hospital CACMS                  |39.8752  |116.4974 | 
|Beijing Institute of Nanoenergy & Nanosystems CAS|40.015862|116.358043|
|Chifeng University                   |42.2772 |118.9625|
|University of Greenwich                   |51.472   |0.007   |
|Florida Institute of Technology              |28.0829, |-80.6073|
|Cisco Systems Inc                           |37.2361  |-121.928   |
|Universidad Politecnica de Cartagena     |37.5929   |-0.975  |
|Shanghai Electric                           |31.2241  |121.4346| 
|Brandenburg University of Technology Cottbus  |51.764   |14.324   |
|University of Bedfordshire                |51.88817 |-0.4478| 
|Siemens AG                                 |48.1747  |11.5986|
|Massey University                         |-40.38333|175.61667|
|Indian Institute of Management Lucknow       |26.849   |80.946   |
|Indian Institute of Management (IIM System) |26.849   |80.946  |
|Cairo University                          |30.056   |31.225  |
|Texas A&M International University         |27.525   |-99.5169|
|Florida Atlantic University                   |26.36172 |-80.10211|
|Zhangjiakou University                   |40.7829  |115.2092|
|University of California Santa Barbara      |34.4179  |-119.8453|
|Wuxi University                        |31.5782   |120.305 |
|Memorial University Newfoundland        |47.5660   |-52.7492|
|Wuxi Wio Technology Co. Limited               |31.5237 |  120.325|
|University of Alaska System               |64.8253 |-147.7255  |
|University of Alaska Fairbanks            |64.8611  |-147.8186|
