 | university_name | x_coor | y_coor |
 | :-: | :-: | :-:|
| Ministry of Education China	|  	39.9046	 | 116.3575|
| Beijing Institute of Technology	| 39.9236 | 116.321|
| Ministry of Science and Technology China |39.9058	|116.361| 
| Tencent |39.9122	 | 116.4185|
| Sinopec|39.86152|	116.44494|		
| China Telecom Corp. Ltd.| 39.92031	 |116.34746|
| RIKEN	| 35.8394	 | 139.6107|
| Bryant University| 41.9358	 | 71.494|
| Weichai Power Co. Ltd.| 35.50041|	117.07375|
| SAIC Motor| 39.92046|	116.36269|
| China Merchants Bank| 39.90816|	116.37365|
| Chinese Academy of Sciences|39.90867|	116.35917|
| Jamia Millia Islamia	| 28.5653	|77.3012|
| Washington University (WUSTL)|38.6527|	-90.3248|
| Jinan University|	23.12883 |  113.36093|  
| Chinese Academy of Engineering Physics|33.22956|	108.68291|
| China People's Police University|39.8321|		116.2546|
| Beihang University|39.6281	 |116.9447
| North China Electric Power University|38.8886|	 115.4871|
| Cornell University|42.44425|	-76.4846|	
| Delft University of Technology|52.00098|	4.3748|		
| University of Science & Technology Beijing|39.9831|	 116.3588|
| Guangxi University|22.81415|	108.3485|	
| Tsinghua University|	39.9951	 |116.3193	|
| University of Gottingen|	51.5339	 |9.9396|	
| Xiamen University|24.4879|	118.0934|
| Chang'an University|34.2683|	108.9478|	
| Swinburne University of Technology|-37.8276|	144.962|
| Northwestern Polytechnical University|34.2004|	108.9759|
| China Agricultural University|39.9494|	116.2736|
| Royal Institute of Technology|59.3455|	18.0725|
| King Khalid University| 	21.733	|	39.866|
| Nankai University|38.9932|	117.433|
| Southern University of Science & Technology |22.53917|	113.93028| 
| Peking University	|39.9964|	116.3083|
| Shanghai Institute of Technology	|31.1333|	121.4167 | 
| Yancheng Institute of Technology|33.3897 |120.1353|	
| Lanzhou University|36.0595|	103.7668|
| Northwestern University	|42.0626	|-87.6757	|
| University of Hong Kong|22.2852	|114.1393	|
| Shandong Normal University|36.6694|	117.1167|
| Nanjing University of Science & Technology|32.2044|	118.7835|
| University of Chicago|41.7897|	-87.5997|	
| Bohai University |  	38.9564|	117.7346|
| University of Shanghai for Science & Technology|31.1831|	121.4594|
| Henan Polytechnic University| 34.7328|	113.6485|
| Communication University of Zhejiang|30.2593| 120.1953|
| University of Delaware| 39.6837|	-75.7494|	
| Zaozhuang University|34.928|	116.998|	
| Shandong University of Science & Technology|36.6865| 117.1421|
| China National Nuclear Corporation|39.8701|	116.3679|
