 | university_name | x_coor | y_coor |
| - | - | - | 
|INRAE|2.348|48.8482|
|Universitat Politecnica de Valencia|-.522782|39.47902|
|University of Lausanne|6.62381|46.52081|
|European University Cyprus|33.375|35.1667|
|Universite de Sfax|10.75|35.8|
|Shaqra University|41.6|24.283|
|Dankook University|127.0286|37.5797|
|Inner Mongolia University of Finance & Economics|113.088|40.7257|
|Namseoul University|127.207527|37.443504|
|Fraunhofer Gesellschaft|6.8|50.8| 
|German-Jordanian University|35.90283|32.45828|
|University of Missouri Saint Louis|-90.11382|38.62459|  
|University Moratuwa |79.8947|6.8439|  
|Gonzaga University|-117.2566|47.66113|
|Universidad Rey Juan Carlos|-3.64333|40.5025|
|Shanghai International Studies University|121.4645|31.2242|
|Sakarya University of Applied Science|30.5463|40.8084|
|China Europe International Business School|121.478|31.23611|
|Leiden University Medical Center (LUMC)|4.4797|52.1475|
|Narxoz University|76.9841|43.2482|
|L.N. Gumilyov Eurasian National University|71.4449|51.1595|
|Shanghai Business School|121.346|31.218|
|Estonian University of Life Sciences|26.7205|58.3704| 
|Los Alamos National Laboratory|-106.2847|35.8809|
|Orebro University|15.6732|59.244|
|University of Burdwan|87.85|23.26|
|Mapua University|121.0033|14.5833|
|Charles Darwin University|-12.4611|130.8431|
|Fiji National University (FNU)|177.633|64.166|  
|National Institute for Materials Science|136.0418|35.5163|
|University of Health & Rehabilitation Sciences |53.4211|18.1236| 
|Hunan Agricultural University|113.16|28.2333|
|National Formosa University|120.6491|23.8091|
|Asia University Taiwan|121.1333|24.1667|
|Shenzhen Bay Laboratory|114.1170|22.6552| 
|Institute of Zoology CAS|116.3953|39.8797| 
|Thermo Fisher Scientific|-71.055658|42.3739|
|Hong Kong Metropolitan University|-114.1667|22.284|
|Rutgers State University Camden|-75.11864|39.94321|
|Chuiko Institute of Surface Chemistry of NASU|30.383765|50.432195|
|Ministry of Education & Science of Ukraine|30.6552|50.4427|
|Taras Shevchenko National University Kiev|30.51467|50.45|
|Instituto Politecnico Nacional - Mexico|-99.1888|19.35535| 
|Curtin University Malaysia|101.55|3.08333| 
|Hubei Engineering University|114.3025|30.7199|
|Universite Cote d'Azur|7.05588|43.6419|  
|Nvidia Corporation|-121.88665|37.37393| 
|Suzhou Laboratory|120.6303|31.3113|
|Economic Research Institute ASEAN & East Asia|101.6868|3.1412|
|China Electronics Corporation|113.6841|21.2215|
