 | university_name | x_coor | y_coor |
| :-: | :-: | :-: |
|Karpagam Academy of Higher Education (KAHE)|11.2528|	77.3361|
|Odessa National Polytechnic University| 30.72875	 |46.47467	| 
|Odesa National University of Technology| 30.7307| 46.4691|
|Myongji University|37.4909|127.0847|
|University of Winchester	|51.0615	|-1.3086|
|Saint Petersburg State University of Civil Aviation	|	59.8080| 30.2756|
|Indian Institute of Science Education & Research (IISER) - Bhopal|	23.2333	|77.4|
|Polaris Applied Sciences Inc.|	12.5097|77.7376|
|Henan Finance University	|34.7333|113.6333|
|Central Institute of Aviation Motors		|55.7452|37.6531|
|Institute of Combustion Problems|	55.7208|37.5178|
|National Academy of Sciences of Georgia	|41.6947|44.7786|
|General University Gregorio Maranon Hospital	|40.41667|-3.71667|
|Hodeidah University	|14.7838|42.9797|
|General University Hospital Prague	|	50.0842	|14.4322|
|Government Engineering College Dahod	|22.7133|73.8828|
|Texas A&M Engineering Experimental Station	|	42.5|-93.5|
|Institute of Organic Chemistry of the Polish Academy of Sciences|	50.0469|19.9428|
|ABV-Indian Institute of Information Technology & Management Gwalior|26.2647|78.1786|
|Prairie View A&M University	|30.0512	|-95.915|
|Dukhov Research Institute of Automatics (VNIIA)|	55.7052|38.0731|
|Jiaying University	|23.1375|113.5978|
|Morgan State University|39.3375|76.6275|
|Ministry of Water Resources|28.6|77.2|
|Ankara University|	39.9333|32.8667|
|Defence Research & Development Canada	|45.4167	|-75.6944|
|IE University	|40.4619	|-3.7154|
|Kanazawa University|	36.5667|136.6667|
|S.S. Kutateladze Institute of Thermophysics Siberian Division of the Russian Academy of Sciences |63.3125|53.2 |
|Universidad de Guadalajara	|20.6667|-103.35|
|Pontificia Universidad Catolica de Valparaiso	|-33.0333|71.6|
|Univerity Malakand	|34.8629|71.8821|
|University of Health Science - Pakistan|31.55|74.35|
|University of Thi-Qar|-31.05|47.15|
|University of Tennessee at Chattanooga	|35.0241	|-85.1921|
|Tongren University	|27.7333|109.3833|
|Kharazmi University|35.7583|51.4333|
|Institute of Physics SAS|48.15|17.1167|
|Hebei Sport University|37.8611|115.4833|
|Universiti Tenaga Nasional	|3.2167|101.7|
|Alexandru Ioan Cuza University	|47.1667|27.5833|
|Madanapalle Institute of Technology & Science	|14.15|78.7333|
|Helmut Schmidt University	|53.9|8.7|
|Wuhu Institute of Technology	|31.4483|118.369|
|CSIC - Instituto de Ciencia de Materiales de Barcelona (ICMAB) |41.3872|2.1703|
|University of Donja Gorica|42.4254|19.2476|
|Universidad de Las Palmas de Gran Canaria	|28.0833|-15.4333|
|Renault SA|48.8412|2.1574|
|Lahore University of Management Sciences|31.5537|74.4752|
|ESIEE Paris|48.8339|2.37381|
