 | university_name | x_coor | y_coor |
| - | - | - |
| ESSEC Business School |48.804611|2.095278|
|Shandong Sport University |36.566667|116.516667|
|Daqing Oilfield Company Limited |46.593889|125.336111|
|Shanghai University of Sport |31.224722|121.393611|
|Thammasat University |13.743889	|100.535278|
|Dalian University of Foreign Languages |38.927778|121.614444|
|Hunan University of Arts & Science |26.580667|112.991361|
|GoerTek |25.7893|106.297|
|Copenhagen Business School|55.67|12.5|
|Wuzhou University |23.478813|111.323606|
|Hansung University |37.600111|127.017222|
|Colorado College|38.831667|-104.819444|
|International Islamic University Malaysia|2.8667026|101.724121|
|WSB University|52.251944|21.012222|
|Universidad de Ciencias y Humanidades|12.0925|-76.971944|
|H Lee Moffitt Cancer Center & Research Institute|28|82.5|
|Zhejiang International Studies University|30.177944|120.147222|
|K. N. Toosi University of Technology |35.767694|51.413694|
|Saint Francis Xavier University - Canada|45.8413916667	|-61.1808333333|
|ITER |43.608056|5.769722|
|Pakistan Space & Upper Atmosphere Research Commission (SUPARCO)|33.727384|73.201164|
|University of Catania|37.66986|14.9067|
|Jahangirnagar University|23.775278	|90.389722|
|Jeonbuk National University|35.810833|127.113333|
|University of Basilicata|40.662798|16.225787|
|Tokyo City University|35.733333|139.516667|
|University of Bergen|60.3825|5.345|
|William & Mary|37.272222|-76.710833|
|Hebei Petroleum University of Technology|37.863611|114.485556|
|Ordnance Engineering College - China|25.289722|110.194167|
|University of Rijeka |45.319163|14.44221|
|Universidade Federal de Campina Grande|7.251944|-35.886944|
|China Foreign Affairs University|39.922857|116.434659|
|Putian University|25.423231|119.391397|
|Kingston University|51.408389|-0.298611|
|Zhongguancun Laboratory|39.987436|116.306735|
|Shenhua Group|37.738333|112.7191|
|Universite des Sciences et de la Technologie d'Oran Mohamed Boudiaf|35.695278| 0.629167|
|Semnan University|35.568056|53.381667|
|Institute of Business Administration Karachi|24.861944|67.051667|
|Tokyo University of Agriculture & Technology|35.26667|139.41667|  
|University of Defence - Czech Republic|50.108333|14.411667|
|Universitas Negeri Yogyakarta|-7.796667|110.378861|
|Science Systems and Applications Inc|38.897778|-77.055556|
|Samsung Semiconductor (SSI)|37.396389|126.885833|
|Samsung Electronics|37.416667|127.116667|
|Hochschule Angewandte Wissenschaft Hamburg|53.5675|9.97|
|Institute of Medical Information - CAMS|39.9403|116.3691|
|The Methodist Hospital - Houston|29.714639|-95.38917|
|The Methodist Hospital System|29.740839|-95.534832|
