 | university_name | x_coor | y_coor | 
| :-: | :-: | :-: |
| Al Azhar University   |   30.044440 | 31.235760|
|Xishuangbanna Tropical Botanical Garden CAS|    22.000 |  100.667 |
|University of Agriculture Abeokuta |7.159722  |   3.341111 |
|Southern Marine Science & Engineering Guangdong Laboratory (Zhanjiang)|   21.205833|   110.418889  |
|Athens University of Economics & Business |   37.979167|    23.729750|
|University of Salento  |40.360278 | 18.168056 | 
|Ecole Normale Superieure (ENS)|   48.838889|     2.345556|  
|Institute of Medical Technology & Equipment |29.649722     | 121.451389|
|Systems Research Institute of the Polish Academy of Sciences|52.227778      |21.0122|
|University of Mosul |   36.351944|    43.131667|
| STFC Rutherford Appleton Laboratory| 51.588889| -1.258889|
|Romanian Academy of Sciences |44.430833      |26.096111|
|Rajamangala University of Technology Thanyaburi|14.058333      |100.516667 |
|University of Lincoln  |  53.234457|   -0.545104 |
|University of Pavia|   45.189722|      8.971944|
|CEA | 47.616758 | 1.298906|
|Yokohama National University|   35.452778   |139.648611|
|Beijing Genomics Institute (BGI)| 30.595| 114.404|
|Istituto di Informatica e Telematica (IIT-CNR)| 43.771389|  10.293111 |
|University of Alabama Huntsville|  34.722778 | -86.639722|
|National Institute of Technology Jamshedpur |22.810556| 86.195|
|Indian Institute of Technology (IIT) - Roorkee| 29.864278 |77.887611 |
|Google Incorporated | 37.4220 | -122.0841|
|Shenzhen Institute of Computing Sciences| 22.532222| 114.050847|
|Guangdong Pharmaceutical University |23.115556  |113.576111|
|CUHK Shenzhen Research Institute| 22.3931| 114.1087|
|Shenzhen JL Computational Science & Application Research Institute|22.541029|114.052811|
|London School of Hygiene & Tropical Medicine| 51.523889| -0.130556|
|Fujian University of Traditional Chinese Medicine |25.999167|119.296944 |
|De La Salle University|14.603186| 121.051402|
|Universidad de Tarapaca |19.4652|69.9914|
|University of Texas at Tyler|32.280698|-95.229208|
|Near East University  |35.155556| 33.371389|
|Yunnan University of Finance & Economics|25.026944|102.708611 |
|HRH Princess Chulabhorn College of Medical Science   |15.515056 |101.041667 |  
|Chulabhorn Royal Academy | 13.7712 | 100.6164 | 
|University of Westminster |51.516667|-0.15|
|Biotechnology and Biological Sciences Research Council (BBSRC) |52.073833 | -2.227722|
|Rothamsted Research|51.808333|-0.361111 |
|Westchester Medical Center| 41.117222 |-73.78 |
|New York Medical College |41.145000 |-74.015000 |
|University of Natural Resources & Life Sciences Vienna|48.209449 | 16.341788|
|Philips Research| 52.022806 | 5.178056|
|Philips |52.308902 | 4.866350|
|Kharkov Institute of Physics & Technology |49.990000 | 36.253333 |
|VN Karazin Kharkiv National University|49.989444| 36.236944|
|Tilburg University|51.567457 | 5.061793|
|Kennedy Krieger Institute|39.328333|-76.615000|
|National Chung Cheng University|24.076111| 120.676111|
|Kun Shan University|22.966944|120.558611 |
