 | university_name | x_coor | y_coor |
| - | - | - |
| Korea Research Institute of Standards & Science (KRISS)| 126.9630| 37.5074|
| University of St Andrews| -2.7944 | 56.3373|
| China Pharmaceutical University|117.2813|39.7919|
| Scripps Institution of Oceanography|-117.2547 | 32.8667|
| ICFAI Business School (IBS)   |78.2136| 17.4365|
| The ICFAI Foundation for Higher Education (IFHE)| 78.4884| 17.4373|
| MINES ParisTech | 2.3567|48.8337|
| Philips Healthcare |5.248|51.4479|
| Royal Brompton Hospital |-0.1818|51.4948|
| WHU - Otto Beisheim School of Management | 8.3278|50.1133|
| National Institute of Environmental Health Chinese Center for Disease Control & Prevention| 114.5130|22.8162|
| CNRS - National Institute of Nuclear and Particle Physics (IN2P3) | 2.0890|45.6182|
| Vrije Universiteit Brussel | 4.3645|50.8162|
| Centro de Domotica Integral (CeDInt) | -3.5979|40.2689| 
| Kyushu Institute of Technology | 130.5614 | 33.9068| 
| CNRS - Institute of Physics (INP) | 2.3453 | 48.8224|
|  National Institute for Physiological Sciences (NIPS) | 136.1162 | 35.8364 |  
| NIH National Eye Institute (NEI) | -77.0426 | 38.8978 |  
| Ostfold University College |11.1527 |59.4916|
|  Vietnam Academy of Science & Technology (VAST)| 105.7836|21.0423|  
|University of Namur |4.8682|50.4590|
| University of Mons  |3.9501|50.4523|
| Jining Medical University |116.597 |35.4294 |
| Universidad Catolica de la Santisima Concepcion|-73.244|-37.224|
| Agricultural University Peshawar |71.5151|34.0153|
| Universiti Pendidikan Sultan Idris| 101.1130| 3.9299|
|Exxon Mobil Corporation|95.3602|29.7633|
|Shenzhen Institute of Neuroscience|113.878|22.5475|
|Universite de Kairouan|10.1088|35.6801|
|Universite de la Manouba |10.2215|36.7854|
|Universite de Jendouba |8.7851|36.4935|
|Dokkyo Medical University|139.4483|35.9339|
|Louisiana State University Health Sciences Center New Orleans|-90.0773|29.9497| 
|University Hospital of Bern|7.4516|46.9534| 
|University of Minnesota Hospital|-93.2569|44.9698|
|Advanced Energy Science & Technology Guangdong Laboratory|113.3133|22.4868|
|Missouri State University|-93.1781|37.2130|
|CSIC - Instituto de Ciencia de Materiales de Madrid (ICMM)|-3.7317|40.4218| 
|Polytechnic Institute of Lisbon|-9.1416|38.7449|
|Instituto Politecnico de Santarem|-8.7197|39.2448|
|Instituto Universitario de Lisboa |-9.1393|38.7080|
|China Earthquake Administration|116.323|39.979|
|Universite Jean Monnet|4.4513|45.5235|
|European Theoretical Spectroscopy Facility (ETSF)| 10.8623|52.3601|
|Raman Research Institute (RRI)|77.5321|13.097|
|Ming Chi University of Technology|121.5285|25.0317|
|Sechenov First Moscow State Medical University |37.6223|55.7415|
|Charotar University of Science & Technology - Charusat |72.6414|22.3066|
|Tokyo University of Science|139.6748|35.7106|
|Mepco Schlenk Engineering College |77.5494|11.2658|
