 | university_name | x_coor | y_coor |
| - | - | - |
|Henan University of Traditional Chinese Medicine| 113.670866|34.757974|
| University of La Reunion| 55.498430| -21.307160|
| University of the Gambia| -15.496110|13.481880|
|Martin Luther University Halle Wittenberg|11.987000|51.492700|
|Flanders Institute for Biotechnology (VIB)|4.353333|50.850830|  
|Johnson & Johnson|-74.393000| 40.712730|
|University of Jordan|35.966900| 32.062980|
|AgResearch - New Zealand|175.610700|-41.302610| 
|Institut Pasteur Paris|2.346944|48.831960|
|University Medical Center Hamburg-Eppendorf|9.971389|53.565560|
|Akdeniz University|30.645830| 36.886910|
|University Health Network Toronto|-79.377400|43.666700|  
|Institute Technology of Bandung|107.613700|-6.922040| 
|Colorado State University|-105.267100|40.573860|   
|Ollscoil na Gaillimhe-University of Galway|-9.073540|53.275830|  
|University of Colorado at Colorado Springs|-104.817900|38.885610| 
|Menzies Health Institute Queensland|153.013900|-27.473120|
|Royal Marsden NHS Foundation Trust|-0.194611|51.468330|  
|University of Colombo|79.857200|6.885290|
|Institute of Tropical Medicine (ITM)|4.331873|50.858166|
|United States Department of Agriculture (USDA)|-77.039810|38.891410|
|CSIC - Centro Nacional de Biotecnologia (CNB)|-3.703830|40.519790| 
|Kolling Institute of Medical Research|151.182500|-33.840440|
|Woolcock Institute of Medical Research|151.186470|-33.871360|
|Ifremer|-1.633330|48.413600| 
|Covenant University|7.079930|7.396610|
|Hospital Clinic de Barcelona|2.170944|41.387910|
|United States Geological Survey|-77.036840|38.886610|
|Ecole Nationale Veterinaire Agroalimentaire et de l'Alimentation Nantes-Atlantique|-1.579722|47.209390|  
|G d'Annunzio University of Chieti-Pescara|14.244720|42.353270| 
|Autonomous University of Barcelona| 2.113730|41.383690|
|Medivir|18.028300|59.329670| 
|Alfaisal University|46.804270|24.732760|
|Schepens Eye Research Institute|-71.058890|42.339170|
|Chengdu Institute of Biology CAS|104.082030|30.678480| 
|NIH National Library of Medicine (NLM)|-77.036840|38.886610|
|Vrije Universiteit Amsterdam|4.909170|52.343060| 
|Radboud University Nijmegen|5.865830|51.832760|
|St Jude Children's Research Hospital|-90.048900|35.143880|  
|European Molecular Biology Laboratory (EMBL)|8.651670|49.814160|
|Aalborg University Hospital|9.921220|57.044660|
|European Commission Joint Research Centre|4.357180|50.834820|
|Universite des Antilles|-61.512780|16.256960|
|Yonsei University Health System|126.936800|37.546260|  
|University Cheikh Anta Diop Dakar|-17.441670|14.716670| 
|CHU de St Etienne|4.386110|45.433410|
|Ecole Pratique des Hautes Etudes (EPHE)|2.332778|48.857639|
|American University|-77.075380|38.934830|  
|Institute of Environmental Science & Research (ESR) - New Zealand|174.776200|-41.297120|
|Leibniz Institut fur Pflanzengenetik und Kulturpflanzenforschung|8.651950|50.931800|
