 | university_name | x_coor | y_coor |
| - | - | - |
| University of Maine System |-68.7045| 44.8897 |   
| Neuroscience Research Australia        | 151.239056| -33.792969|
| Instituto Nacional de Telecomunicacoes (INATEL)| -43.964594| -19.9182| 
| Universidade Fortaleza           | -38.504403| -3.714401|
| CSIC - Instituto de Fisica Corpuscular (IFIC) | -0.463558| 39.464361|
| Malek Ashtar University of Technology   | 32.673609| 51.354657|
| Universite du Littoral-Cote-d'Opale | 1.626276| 50.722219|
| Indian Institute of Science Education & Research (IISER) - Mohali |76.73178| 30.6819|
| University of Bonab |37.099164|59.252628| 
|The National Land Survey of Finland |24.945594|60.179056|
|Finnish Geospatial Research Institute (FGI)|24.946439| 60.178752|
|Universidad Santiago de Cali|-76.506664| 3.477583|
|Nigde Omer Halisdemir University  |34.734117|37.97323|
|Total SA         |2.1796| 48.887389|
|CSIC - Instituto de Ciencias del Espacio (ICE) |-3.743714|40.4452|
|Wroclaw University of Science & Technology  |17.038333 |51.109722|
|ST Engineering|103.648611|1.283889|
|Tennessee State University |36.166711|-86.7665|
|Marine Biological Laboratory - Woods Hole|  -70.664561|41.524556| 
|Hubei Normal University|114.309186|30.534256|
|Istituto Nazionale Geofisica e Vulcanologia (INGV)| 12.483583|41.900472|
|Founder Group    |104.068472|30.585333|
|Fondazione Mattei |9.250833|45.441667|
|Physical Research Laboratory - India |72.7205 |23.16425|
|International Advanced Research Centre for Powder Metallurgy & New Materials (ARCI)| 78.418694|17.412722|
|A*STAR - Advanced Remanufacturing & Technology Centre (ARTC)|103.700833|1.299722|
|University of Kragujevac|20.944167|43.836806|
|Zhejiang Provincial People's Hospital|120.2|29.942222|
|Culham Science Centre|-1.235194|51.629014|
|Baotou Medical College|109.785556|40.5575|
|Deere & Company |-90.562611|41.614944|
|Bioland Lab|-81.679111|40.52|
|Guangzhou Laboratory|113.267222|23.135556|
|Massachusetts Eye & Ear Infirmary|	 -71.061667|42.364444|
|Paul Drude Institute for Solid State Electronics| 13.365833|52.381944|
|Leibniz Institut fur Photonische Technologien |13.738056|51.489722|     
|Misan University|45.69167|34.613889|
|Dalton State College| -84.970001|34.76895|
|Australian Defense Force Academy|149.14°|-35.3533|
|Kunming Institute of Zoology|102.726499|25.049526|
|Hans Knoll Institute (HKI)|10.125|50.1|
|Spotify|-122.425944|37.760811|
|University of Tulsa|-95.941964|36.154701|
|Institute of Physics - Polish Academy of Sciences| 19.818056|52.221944|
|Changchun Automobile Industry Institute|125.30264|43.896434|
|Israel Electric|-34.854829|31.936302|
|NewYork-Presbyterian Hospital| -73.9667|40.7732|
|University of Salerno|14.76936|40.682889|
|CINECA Italy|11.3625|44.500833| 
|Istituto di Bioimmagini e Fisiologia Molecolare (IBFM-CNR)|9.506944|45.444722|
