 | university_name | x_coor | y_coor |
| - | - | - |
| University of Toronto | -79.395 | 43.667 |
| Northeastern University | -71.095 | 42.34  |  
| Hebei University of Science & Technology | 114.532 | 36.534 | 
| Queens University - Canada | -76.932 | 44.239 |  
| Warsaw University of Technology | 21.009 | 52.215 |
| Tianjin University of Technology & Education | 117.208 | 39.094 |
| University of Electro-Communications - Japan | 139.749 | 35.711 |   
| Shandong Jiaotong University | 117.471 | 36.834 |   
| Taiyuan University of Science & Technology | 112.569 | 37.849 |
| Xi'an University of Technology | 108.90 | 34.20 |
| Beijing Academy of Quantum Information Sciences | 116.633 | 39.977 |  
| Weifang University | 119.131 | 36.708 |
| University of Padua | 11.878 | 45.403 |  
| Mendeleev University of Chemical Technology of Russia | 37.642 | 55.750 |
| Ludong University | 123.619 | 36.998 |
| Huawei Technologies |113.908 | 22.543 |
| Anhui University | 117.168 | 31.859 |
| Chengdu University of Technology  | 104.066 | 30.667 |  
| Qingdao University of Technology | 120.371 | 36.091 |  
| Yellow River Conservancy Technical Institute | 109.483 | 34.450 |
| Nanjing University |  118.779 | 32.060 |
| University of Connecticut | -72.253 | 41.808 |  
| Jiangxi University of Science & Technology | 115.852 | 28.743 | 
| Xi'an Shiyou University | 108.94 | 34.27|  
| Institut Universitaire de France | 2.179 | 48.861 |
| Payame Noor University | 51.434 | 35.715 | 
| Changsha University | 113.097 | 28.109 |
| Guangzhou University | 113.264 | 23.135 |
| Northeast Normal University - China | 125.325 | 43.830 |  
| University of Rome Tor Vergata |12.65 | 42.4|  
| University of Wollongong  |  150.877 | -34.405 |
| Shantou University | 116.677 | 23.391 |
| Tangshan University | 118.182 | 39.635 |
| University of Ulsan  | 129.311 | 35.537 | 
| COMSATS University Islamabad (CUI) | 73.026 | 33.718 |
| Huaiyin Normal University | 119.027 | 33.575|
| Institute of Disaster Prevention | 121.469 | 31.297 |
| Gujarat University|  72.550 | 23.220 |
| Ocean University of China | 120.191 | 36.067 |
|  Nanjing Forestry University | 118.780|  32.0| 
| Marquette University |-87.934|43.038|
| Singapore University of Technology & Design|103.979|1.296 |
| University of Yamanashi|138.531|35.662|
| Algerian Space Agency (ASAL) |3.071 |36.778 |
|South China University of Technology|113.382 |23.165|
|Czech Technical University Prague|14.456|50.101|
|Hainan Normal University|110.48|19.919|
| Beijing Normal University - Hong Kong Baptist University United International College|114.335|22.808|
|Huizhou University|114.417|23.108|
|Hunan University of Science & Technology|112.939|28.228|
