 | university_name | x_coor | y_coor |
| - | - | - |
Universitas Katolik Widya Mandala Surabaya|-7.33947|112.80657|
|University Central Missouri|38.80929|-92.80968|
|El Colegio de la Frontera Sur (ECOSUR)|17.05398|-92.39282|
|Denver Health Medical Center|39.73524|-104.98308|
|Instituto de Ciencia de Materiales de Sevilla (ICMS-CSIC)|37.38251|-6.00475|
|University of Malaysia Sarawak|1.51909|110.35276|
|Oil Crops Research Institute CAAS|31.82648|117.27693|
|Periyar University|11.35598|77.67717|
|Mohammed VI Polytechnic University|-8.59393|31.71607|
|Centre of Molecular & Macromolecular Studies of the Polish Academy of Sciences|50.07251|19.93188| 
|Cadi Ayyad University of Marrakech|-8.01509|31.6166|
|Queens College NY (CUNY)|40.74649|-73.81945|
|ESCP Business School|48.86812|2.36995|
|Hopital Universitaire Tenon - APHP|48.83129|2.3758|
|Rudjer Boskovic Institute|45.80539|15.94056|
|Nippon Telegraph & Telephone Corporation|35.60849|139.74196|
|Xinjiang Academy of Animal Sciences|43.8389|87.61099|
|VA North Texas Health Care System|32.91829|-97.11259|
|University of Wuppertal|51.26346|7.15355|
|Yangtze River Fisheries Research Institute CAFS|31.31439|121.0713|
|National University of La Plata|-34.92277|-57.95018|
|Centre Hospitalier Universitaire Vaudois (CHUV)|46.52148|6.63261|
|Ordu University|40.97902|-37.87381|
|CIBERNED|-3.70621|40.41626|
|Instituto de Salud Carlos III|-3.75273|40.42204|
|Motilal Nehru National Institute of Technology|28.6519|77.32967|
|Smithsonian National Zoological Park & Conservation Biology Institute|38.93054|-77.05009|
|Leibniz Institut fur Evolutions und Biodiversitatsforschung|-5.67494|45.81454|
|Adyghe State University|44.91991|39.98134|
|Russian Presidential Academy of National Economy & Public Administration|55.77345|37.66943|
|Buryat State University|51.82741|107.61254|
|Institute of Tibetan Plateau Research CAS|35.92081|102.136|
|Canadian Institute for Advanced Research (CIFAR)|43.66809|-79.38671|
|Helmholtz Center for Environmental Research|51.32061|11.96681|
|Smithsonian National Museum of Natural History|38.89164|-77.02619|
|University of Wisconsin Green Bay|44.51923|-88.01158|
|International Livestock Research Institute (ILRI)|1.27646|36.7213|
|Institute for Agricultural Research Samaru Zaria|11.17336|7.71251|
|Henan Academy of Agricultural Sciences|34.76279|113.6334|
|Anhui Academy of Agricultural Sciences|31.85056|117.275|
|ASUSTek Computer|25.06581|121.53184|
|Istanbul Medipol University|41.06427|29.02483|
|Ozyegin University|40.98947|29.35917|
|Instituto Politecnico do Cavado e do Ave - IPCA|-8.68888|41.54462|
|Children's National Health System|38.92658|-77.0041|
|Ankang University|32.68008|104.35481|
|Swedish Museum of Natural History|59.33167|18.07184|
|AIMST University|6.12533|100.38611|
|CSIC-UPF - Institut de Biologia Evolutiva (IBE)|41.39382|2.15102|
|Institut Catala de Paleontologia Miquel Crusafont (ICP)|41.61252|1.87342|
