 | university_name | x_coor | y_coor |
|-|-|-|
|Free University of Berlin | 52.510817| 13.302967 |
|Technische Universitat Chemnitz | 50.817005 | 12.916666|	
|China Southern Power Grid| 20.8363328| 110.301621|
|Birla Institute of Technology & Science Pilani (BITS Pilani)|  24.5865088| 73.804490   |
|National Measurement Institute Australia - NMI|  -35.28210| 149.12190|
|Military Technical College| 43.8446| 20.3573 |	
|Neijiang Normal University|29.690000| 105.380000|
|Liaoning Technical University|41.815000| 123.465000|
|Lanzhou Institute of Chemical Physics CAS|36.054083|103.793617|
|Jiangxi Normal University | 28.7667| 115.8333	| 
|Pohang University of Science & Technology (POSTECH)|36.032222|129.369444|
|Universidade Federal de Minas Gerais|-19.839889|-43.969055|
|University of Notre Dame Australia|-32.030278|115.776111|
|Aberystwyth University|52.415556|-4.085278|
|Universidad de Valladolid|41.646389|-4.727778|
|Guangdong Medical University|23.120833|113.349722|
|National Taipei University|25.005285|121.517108|
|Zunyi Normal University|27.697778|106.921389|
|Technical University Kosice|48.689417|21.235364|
|Shenzhen International Quantum Academy|22.549722|114.058056|
|Southwest Minzu University|26.559722|106.426111|
|Pingdingshan University|32.970000|113.370000|
|University of Latvia|56.95|24.13|
|Shandong Womens University|36.655555|117.128611| 
|CIMAT - Centro de Investigacion en Matematicas|21.121011|-101.183355|
|James Cook University|-19.32150|146.75948|
|Tianjin Institute of Industrial Biotechnology CAS|39.30988|117.291485|
|Goa Institute of Management|15.504166|73.816667|
|Istanbul Medeniyet University|40.991314|29.075079|
|National Tsing Hua University|24.785254|121.568177|
|Aselsan|40.236041|29.318533|
|Ho Chi Minh City University of Food Industry|10.861194|106.629825|	
|Ton Duc Thang University|10.829444|106.713056|
|Naval Medical University|31.983247|118.136211|
|Shanghai Normal University|31.197500|121.464720|	
|Beihua University|40.710000|126.650000|
|China Three Gorges Corporation|30.82694|111.214754|	
|Robert Gordon University|57.2275|-2.09|
|Guangdong Academy of Medical Sciences & Guangdong General Hospital|23.137050|113.379139|
|Stowers Institute for Medical Research|38.958978|-94.803279|
|Bulgarian Academy of Sciences|42.697500|23.322500|
|Shanghai Institute of Applied Physics CAS|31.186154|121.377893|
|University Ha'il| 27.712992|41.7081|
|Institute of Agricultural Resources & Regional Planning CAAS|39.975837|116.368234|
|Middlesex University|51.5647|-0.3051|
|China United Network Communications Limited|40.465871|116.276816|
|Texas A&M University Commerce|33.188500|-95.829000|
|Universite de Tunis|36.8674|10.153|
|Hokkaido University|43.0611|141.354|
|University of Jyvaskyla|62.2322|25.6888|
