 | university_name | x_coor | y_coor |
| - | - | - |
| University of Iceland | -21.9486667  | 64.1351667  |
| Galatasaray University | 41.04970833 | 28.97229722 |
| Institute of Earth Environment CAS | 112.95      | 31.70722222 | 
| National Research Centre - Kurchatov Institute | 37.62942    | 55.709267   |
| Universidade Federal do Rio Grande do Norte | -5.7713     | -35.2192    |
| Yerevan Physics Institute | 40.21247222 | 44.51316667 |
| Alikhanov Institute for Theoretical & Experimental Physics | 41.7       | 55.6          |
| Hungarian Wigner Research Centre for Physics | 47.37638889| 19.07638889|
| Sojo University | 34.80835    | 133.20904   |
|Universidade Federal de Sao Carlos|-22.01395556|-47.88655556|
| Guangzhou Institute of Biomedicine & Health CAS | 23.13055556 | 113.2716667|
|Nanjing University of Chinese Medicine | 32.06444444 | 118.7897222|
|Centenary Institute| -33.87138889| 151.1961333|
|Universitas Udayana|-8.51916667 |115.25       | 
|GSI Helmholtz-Center for Heavy Ion Research |49.89083333 | 8.42583333 |
| Laval University | 46.76972222|-71.28833333 |
| NIH Clinical Center (CC) | 39.0005     | -77.1002778|
| Mayo Clinic Phoenix|  33.5325     | -112.185   |
| Helmholtz-Center Munich - German Research Center for Environmental Health | 48.15083333| 11.42388889|
| Economic & Social Research Council (ESRC)  | 51.52916667|-0.11833333 |
| Hexi University | 35.04972222 | 104.1865278|
| Sher-e-Kashmir University of Agricultural Sciences & Technology of Kashmir (SKUAST Kashmir) | 34.12838783 | 74.7811759|  
| Zagazig University | 30.56472     | 31.3875972|
| Yibin University | 28.75806667 | 105.431     |
|Pontificia Universidad Javeriana| 4.64833333  |-74.0725    |
| Tianjin University of Traditional Chinese Medicine | 39.20291    | 117.2200556|
| Institute of Hematology & Blood Diseases Hospital - CAMS | 39.87944444| 116.5872222|
| Istituto di Struttura della Materia (ISM-CNR)| 44.46736111|8.71677778|
| University Balamand|34.55055556| 35.7986111  |
| German Cancer Research Center (DKFZ)| 49.49694444| 8.65861111  |
| Institute of Botany CAS|39.97861111 |116.3639722|
| University of Texas El Paso|31.77361111 |-106.487778 |
| Beth Israel Deaconess Medical Center| 42.35397222|-71.10788889|
| Children's Hospital Los Angeles| 34.03777778|-118.2663889|
|Ames National Laboratory|42.0325     |-93.6522222 |
| NIH National Institute on Alcohol Abuse & Alcoholism (NIAAA) | 39.00235   | -77.12808  |  
| Eastern Kentucky University| 37.73277778| -84.29055556|
| Keysight Technologies | 37.36361111| -121.9741667 |
| MRC Harwell|51.58388889 |-1.325 | 
| University of Trento|46.06638889 |11.122 |
| Chandigarh University|30.70861111 |76.72277778|
| Scotland's Rural College| 55.93902 |-3.21244 |
| Graphic Era University|29.28194444 | 79.45638889| 
| Selcuk University|37.97222222 |30.49166667 |
| KTO Karatay University|37.98972222 |32.51027778 |
| Institute of Medical Biology - CAMS|35.75 |104.1    | 
| Kunming Medical University| 25.04472222|102.7194444 |
| Elettra Sincrotrone Trieste |45.819444 | 13.36477 |
| Czech Academy of Sciences |50.0821 | 14.4247 |
| Institute of Physics of the Czech Academy of Sciences |50.0808 | 14.4247 |
