 | university_name | x_coor | y_coor |
| - | - | - |
| Centro de Tecnologia Biomedica (CTB)| -27.6452| -48.5353|
| Faculte des Sciences de Tunis (FST) |36.8146| 10.2202|
| University of Nicosia| 35.1684| 33.3605|
| Universidade Federal do Para| -1.4762|-48.4732|
| Universidade do Estado do Rio de Janeiro |-22.9253| -43.2369|
|Hengshui University|37.4467|115.4883|
| Singapore National Eye Center| 1.3335| 103.8318|  
| Ningxia Medical University|38.4893|106.2336|
| Princeton Plasma Physics Laboratory| 40.4481 | -74.6531 |
| Shenyang Agricultural University |41.7864|123.4761|
|XLRI -Xavier School of Management|23.3615| 85.3293|
| Vologda Research Center RAS| 59.2751| 39.9153|
|Xuzhou Medical University |34.2431|117.2106|
| SUNY Maritime College |40.9147| -73.9363|
| UCL Institute of Education| 51.5251| -0.1306|
|Tokushima University| 34.0658| 134.5684|
| National Bureau of Economic Research|42.3584| -71.0567|
|Beijing Youth Politics College|39.9149| 116.4194|
|Vel Tech Rangarajan Dr Sagunthala R&D Institute of Science & Technology  |13.0051|80.2875|
|General Motors   |42.3286| -83.0488|
|Roscosmos   | 55.7522|37.6305|
|Yuzuncu Yil University|38.4893|40.9842|
|University of Stirling    |56.2007| -3.9382| 
|Bangladesh Agricultural University (BAU)   |24.4311|89.5407|
|Reichman University|32.1019|34.8037|
|Huainan Normal University|32.6361|116.9947|
|Bu Ali Sina University   |32.6578|51.6802|
|University Osnabruck    | 52.4019|8.0665|
|Marshall University    |38.3874| -82.4126|
|Chonnam National University   |35.1596|126.8567|
|Prague University of Economics & Business|50.0877|14.4086|
|Tianjin Vocational Institute |39.1031|117.1861|
|Chengde Medical University   |40.9553|117.9965|
|Kitasato University     |35.6622|139.7647|
|Southwest Research Institute|-98.5138|29.5335|
|Nari Group Corp | 39.9042|116.4074|
|Anhui Xinhua University |31.7679|117.1342|
|University of Novi Sad | 45.2592| 19.8323|
|Jeonju University | 35.8303| 127.1528|
|Poznan University of Technology |52.408| 16.9176 |
|University of Southern Queensland |-27.5491| 152.0719|
|Shanxi Institute of Energy|37.9326|112.5785|
|National Ilan University   |24.7592|121.7364|
|University of Vaasa       |63.0849|21.6263|
|Universite de Saida       |34.8381|0.7004|
|Honeywell                  |33.8360|-112.0037|
|University of Houston Clear Lake |29.5389|-95.1678|
|California State University Dominguez Hills |33.8599|-118.2597|
|CY Cergy Paris Universite  |49.0250|2.0477|
|Jiangsu Vocational Institute of Commerce | 32.3713| 118.4546|
