 | university_name | x_coor | y_coor | 
|:-:|:-:|:-:|
|AstraZeneca|-0.5327| 52.2296|
|Henry Ford Health System|	-83.1541|42.3099|
|Kansai Medical University|135.4884|34.4289| 
|Orion Corporation|24.9320| 60.2054 |
|Jikei University|139.6917|35.6667|	
|IRCCS Istituto Giannina Gaslini|8.9479|44.4082|
|Norwegian Institute Nature Research |25.7148	|69.6142 | 
|University of Rostock	|12.0911	|54.0886 |
|Helmholtz-Zentrum Geesthacht - Zentrum fur Material- und Kustenforschung |10.1542|53.5783 |
|Fondazione Bruno Kessler	|11.1208	|46.0719|
|European University of Madrid |-3.6369	|40.4619| 	
|Ernst Moritz Arndt Universitat Greifswald|13.3836|54.0857|
|Skane University Hospital| 13.1933|55.6086|
|Institute of Genetics & Animal Biotechnology Polish Academy of Sciences	|20.9832|52.2296|
|University of London Royal Veterinary College| -0.3328 |51.6686|
|Institut National du Cancer (INCA) France |2.3522	|48.8301| 
|National Health Research Institutes - Taiwan|121.5965|25.0368 |
|University of Nebraska Medical Center|	-96.0411 |41.2561|
|EC JRC ISPRA Site|8.6300	|45.8083 |
|Battelle Memorial Institute |-82.9988|39.9619|	
|Philipps University Marburg |8.7684|50.8131|
|University of Salford|-2.2921 |53.4894|
|Institut Universitaire Europeen de la Mer (IUEM)|	-4.4812|48.3860|
|State University of New York (SUNY) Upstate Medical Center|-76.1374|43.0486|
|Fukushima Medical University|140.4700|37.7615|
|Mater Research|-27.4711|153.0181 |
|Otto von Guericke University |11.6407|51.7841|	
|Oregon Health & Science University| -122.6815|45.4981|
|Structural Genomics Consortium |-79.3945|43.6616| 
|Scion|-43.5328 |176.9167|
|Abdelmalek Essaadi University of Tetouan|-5.3731|35.5762 |
|Jan Kochanowski University|21.0156	|50.9178 |
|Kafrelsheikh University|30.9637|31.1694 |
|Manipal Academy of Higher Education (MAHE)|74.7879|12.9201|
|Institute of Human Genetics of the Polish Academy of Sciences|21.0156|52.2306 |
|Meisei University |139.7444|35.7153|
|Marine Design & Research Institute of China (MARIC)	|121.4791|31.1793 |
|Egerton University|37.2048|-0.7161|
|Harbin Vocational & Technical College	|126.6491|45.8078| 
|Heilongjiang Institute of Technology|126.6597|45.7792|
|Islamic University of Al Madinah|39.6104|24.4801|
|Harbin University|126.6557|45.7594|
|Tibet University|91.1115|29.6414 |
|Jiujiang Vocational & Technical College|115.9793|29.7000 |
|Universite de M'sila|36.1802|36.2574|	
|Western New England University |-72.7868|42.1875|
|Van Lang University|106.6690|10.8275|		
|Heihe University|126.9762|50.2489|		
|Anshan Normal University |123.9344|41.1281|		
|Harbin Finance University|126.6763|45.7644|			
