 | university_name | x_coor | y_coor |
| - | - | - |
|Royal Melbourne Institute of Technology (RMIT)|144.957|-37.8097|
|Civil Aviation Flight University of China|113.8325|22.5153|
|California Institute of Technology|116.215|-33.788|
|Yunnan University|102.7289|25.0401| 
|Xiamen University of Technology|118.1031|24.4784|
|KU Leuven|4.7|50.8833|
|Midea|-7.1403|113.5947|
|Chinese Academy of Agricultural Sciences|116.461|39.924|
|Wuyi University|117.304|27.7578|
|Xi'an Polytechnic University|108.9317|34.2593|
|Weizmann Institute of Science|34.789|32.111|
|Shangqiu Normal University|115.8136|34.4263|
|Chinese Center for Disease Control & Prevention|116.407|39.913 |
|Baidu|116.3572|40.0605|
|Beijing Foreign Studies University|116.35|39.95|
|Stockholm University|18.0722|59.345|
|Nanchang University|115.8386|28.6804|
|Jiangxi Science & Technology Normal University|115.8157|28.6801|
|University of Macau|113.5464|22.1987|
|Fujian Normal University|119.296|26.0751|
|Brown University|71.4043|41.8263|
|Aligarh Muslim University|78.0665|27.8854|
|Rutgers State University New Brunswick|74.4462|40.4956|
|Beijing Polytechnic|-117.1667|39.9667|
|University of Duisburg Essen|6.7754|51.4328|
|Southwest University - China|106.208|30.2876| 
|Inner Mongolia University for Nationalities|113.571|40.8164|
|Bauman Moscow State Technical University|37.6223|55.7536|
|University of Messina|15.556|38.194|
|Liaocheng University|115.973|36.4347|
|China Aerospace Science & Industry Corporation (CASIC)|103.8128|30.8277|
|University of Victoria|-123.365|48.4616|
|University of Nottingham|52.939|1.1886|
|Federal Urdu University of Arts Science & Technology|67.0822|24.9056|
|Shijiazhuang University of Applied Technology|114.474|38.0415|
|Universiti Putra Malaysia|101.7|2.93|
|Keio University|139.7133|35.62|
|BAIC Group|72.8967|19.0753|
|Jiangnan University|118.8217|31.9596|
|Changzhi University|113.1392|36.1816|
|University of Hamburg|9.9936|53.5653|
|Stanford University|122.1697|-37.4274|
|California Department of Public Health|-119.7434|36.7821|
|Beijing Institute of Petrochemical Technology|116.4322|39.9641|
|QIMR Berghofer Medical Research Institute|153.023|-27.4509|
|Shenzhen Technology University|114.0579|22.555| 
|Ritsumeikan University|135.7367|34.6083|
|Chery Automobile|113.8506|31.7689|
|China National Petroleum Corporation|116.4299|39.9437|
|Universidad de Chile|70.6502|-33.4489|
