 | university_name | x_coor | y_coor |
| :-: |:-: |:-: |  
|Computing Center Far Eastern Branch of the Russian Academy of Sciences|131.878|43.609|
| South East Technological University (SETU)|129.45|45.041|
| Desert Research Institute NSHE|119.742|39.524|
|Centre for Research & Technology Hellas|22.394|40.624|
|Vereshchagin Institute of High Pressure Physics Russian Academy of Sciences|55.145|57.111|
| Gazprom Neft|37.552|55.77|
|Open University Israel|34.8|32.13|
|University of Technology Brunei|114.93|4.885|
|Universidade de Pernambuco (UPE)|-8.046|-34.919|
|Hankyong National University|126.522|37.536|
|Egypt-Japan University of Science & Technology|31.505|30.411|
|Instituto de Sistemas Optoelectronicos Microtecnologia (ISOM)|29.251|42.339| 
|Samsung Medical Center|36.45|137.924|
|Warsaw University of Life Sciences|52.231|21.048| 
|Institute of Technology & Life Sciences |-9.705|57.505|
|Wesley Medical Research|-27.37|153.005| 
|Wesley Hospital|-27.375|153.02|
|Royal Brisbane & Women's Hospital|-27.45|153.03| 
|National Institute of Technology Karnataka|74.821|13.017| 
|Shiraz University of Technology|52.506|29.572|
|Universite de M'hammed Bougara Boumerdes|3.967|36.738|
|Zhejiang Provincial Center for Disease Control & Prevention|120.2|30.254|
|Arkansas State University|90.713|35.757|
|Montpellier SupAgro|3.876|43.607|
|Orange SA|2.244|48.846|
|Cork Institute of Technology|-8.491|51.894|
|Carl Zeiss AG|10.925|50.897|
|Suez University|32.553|29.97|
|University of Los Andes Venezuela|72.629|11.793|
|UCLA Jonsson Comprehensive Cancer Center|-118.445|34.052|
|Leibniz Institut fur Pflanzenbiochemie|12.938|52.42|
|Tibet Agriculture & Animal Husbandry University|94.53|29.324|
|Roslin Institute|-3.144|55.871|
|HKBU Institute for Research & Continuing Education| 114.176|22.283|  
|Fayoum University|30.846|29.306|
|Institute of Space Science|26.92|28.48|
|University of Buenos Aires|-58.372|-34.609|
|Shahid Bahonar University of Kerman (SBUK)|56.923|30.252|
|Istituto di Analisi dei Sistemi ed Informatica Antonio Ruberti (IASI-CNR)|12.49| 41.88|
|World Agroforestry (ICRAF)|0.282|0.228|
|Yunnan Academy of Agricultural Sciences|102.741|25.041|
|Hopital Universitaire Pitie-Salpetriere - APHP|2.361|48.838|
|Osram|12.83| 55.206|
|Royal North Shore Hospital|-33.838 |151.232|
|University of Nova Gorica|13.848|45.95| 
|China Institute of Sport Science|43.01|88|
|Universidad del Magdalena|-74.788|11.246|
|Nissan Chemical Corporation|135.484|34.926|
|Air Force Institute of Technology (AFIT)|-87.862|39.77| 
|University of Pitesti|24.88|45.384|
