 | university_name | x_coor | y_coor |
| - | - | - | 
| Konka | 104.06317 | 30.58876|
| University of Camerino | 12.95067 | 43.29835 |
| The Institute of Materials Research SAS | 17.14916 | 49.14701 |
| Japan Steel Works Ltd. | 140.40201 | 37.37861 |
| Jazan University | 42.52309 | 16.88261 |
| Clayton State University | -84.24479 | 33.57262 |
| Delhi Technological University | 77.29692 | 28.70422 |
| University of Malakand | 71.8855 | 34.99395 | 
| Istituto per lo Studio dei Materiali Nanostrutturati (ISMN-CNR) | 9.20402 |45.50594 |
| Jiangsu Food & Pharmaceutical Science College | 120.83169 | 34.05639 |
| Xinyang Agriculture & Forestry University | 114.08484 | 32.09405 |
| Oklahoma State University Center for Health Sciences | -97.51636 | 35.46509 |
| National Engineering & Scientific Commission - Pakistan | 74.37094 | 31.57232 |
| Weierstrass Institute for Applied Analysis & Stochastics | 13.40041 | 52.5042 |
| Gyeongsang National University | 128.39111 | 35.14759 |
| Akita Prefectural University |  140.10494 | 39.72901|
| Kazan National Research Technical University - KAI | 49.14751 | 55.63793 |
| Deutsches Institut Entwicklungspolitik (DIE) | 8.68281 | 51.96444 |
| Lodz University of Technology | 19.45338 | 51.77702 |
| Scania |-100.33733| 43.96667|
| Hangzhou Vocational & Technical College | 120.10086 | 30.25724 |
| I. K. Gujral Punjab Technical University | 75.86074 | 30.90417 |
| University of St Gallen | 9.36982 | 47.42477 | 
| China XD Group | 115.91666 | 40.8 |
| Sulaiman AlRajhi University | 39.04528 | 24.93 |
| University of Babylon | 32.61925 | 44.42306 |
| Eastern Illinois University | -88.18459 | 39.48373 |
| Universitat Internacional de Catalunya (UIC) | 2.15403 | 41.38879 |
| Springfield College | -72.58973 | 42.10148 |
| LG Electronics | 126.97565 | 37.51794 |
| Medical University of Graz  | 15.44303 | 47.0772 |
| Lanzhou University of Arts & Science | 103.834 | 36.0513 |
| Punjab Medical College | 74.33303 | 31.62269 |
| Changsha Medical University | 113.02376 | 28.18257 |
| Institute of Infrastructure Technology Research & Management | 121.43251 | 31.23792 |
| Fujian Business University | 118.18133 | 25.98569 | 
| National University Tainan | 120.21385 | 22.99945 |
| University of Bergamo | 9.6694 | 45.69889 | 
| Al-Mustaqbal University College | 35.48722 | 31.9525 |
| Torrens University Australia | 144.96259 | -37.81084 |
| Saint John's University | -70.24538 | 40.32177 |
| SSN College of Engineering| 80.19936| 12.99591|
| Changzhou College of Information Technology | 119.94623 | 32.30896 |
| Interuniversity Microelectronics Centre | 4.35842 | 50.83506 |
| Hungarian Alfred Renyi Institute of Mathematics | 19.05694 | 47.49714 |
| University of Aegean | 25.28667 | 37.86667 |
| AC2T Research GmbH | 16.37303 | 48.20833 |
| Teerthanker Mahaveer University | 77.34301 | 28.74888 | 
| Natural History Museum London |-0.12775 | 51.49515|
| Harbor Branch Oceanographic Institute Foundation |-80.39722 | 27.51472|
