 | university_name | x_coor | y_coor |
| - |- |- | 
|Daegu University|128.6049|35.8712|
|Maastricht University|5.6925|50.8577 |  
|Northumbria University|-1.6111 |54.9706 |
|Ulm University |9.9912 |48.3908 |
|Afyon Kocatepe University|30.5491 |38.7603 |
|Hunan University of Technology & Business|113.0066|28.2145 |
|Central South University of Forestry & Technology |112.9356|28.2281 |
|University of Copenhagen| 12.5725| 55.6794|
|Shanghai Artificial Intelligence Laboratory |121.412|31.2169|   
|Universidade Federal do Rio Grande do Sul| -30.0321|-51.3353|
|Universitat de les Illes Balears|  2.62942|39.6115| 
|University of South Australia |138.5207|-34.9252| 
|Guangzhou College of Commerce|113.3854|23.1498  |
|Hubei University of Medicine|110.0230|31.1307|
|Chengdu Technological University|104.0746|30.6900|
|Ulster University | -6.5106|54.5853|  
|University Town of Shenzhen|114.0564|22.3276|
|Changzhou Institute of Technology|119.9586|31.7736|
|Jilin Engineering Normal University|126.6423|43.9052|
|Jagiellonian University|19.9425|50.0618| 
|Linkoping University|15.6233|58.4082|
|Brock University|79.1185|43.0849|
|Suzhou Institute of Biomedical Engineering & Technology CAS|120.6201|31.2971|
|UK Research & Innovation (UKRI) | -0.1264|51.5002|  
|Engineering & Physical Sciences Research Council (EPSRC)|   -0.1264|51.5002|  
| China National Offshore Oil Corporation (CNOOC) |103.7717|39.9906| 
|University of Warsaw |21.0212|52.2307| 
|Dalian University|121.6162|38.9477|
|Sharif University of Technology |51.4190|35.7579 |  
|Universiti Malaya |101.6860|3.1390|
|Changchun University of Technology|125.1825|43.8840|
|California State University San Bernardino |117.1687|34.1436| 
|UGC DAE Consortium for Scientific Research |73.8642|18.5204|
|Panjab University |76.7794|30.7349|
|Leeds Beckett University | -1.5391|53.8014|
|Anyang Normal University |126.9580|37.6755| 
|Shanghai Institutes for Biological Sciences CAS|121.3872|31.2115| 
|Tata Institute of Fundamental Research (TIFR)|72.8777| 19.0753|
|Toyo University |139.6834|35.7204|
|Virginia Polytechnic Institute & State University| -80.4213|37.2315|
|National Institute of Technology (NIT System)|72.8777|19.0752|
|Dr B R Ambedkar National Institute of Technology Jalandhar|75.5816|31.3199|
|Zhaoqing University  |112.4680|23.0117|
|Fifth Medical Center of Chinese PLA General Hospital |116.4106|39.9244|
|Western Michigan University| -85.6082|42.2792|
|University of Yazd| 54.2018|31.8943|
|Chia Nan University of Pharmacy & Science| 120.2078|23.9739|
|Shanghai Astronomical Observatory CAS |121.2458|31.3728|   
|Kyungnam University |129.19|35.1833|
|Universite de Toulouse|1.3155|43.5302|
