 | university_name | x_coor | y_coor |
| - | - | - | 
|Centro de Tecnologia Biomedica (CTB)|	-43.19215|	-22.85172|
|Faculte des Sciences de Tunis (FST)|	10.20343|	36.71666|
|University of Nicosia	|33.36416|	 35.17055|
|Universidade Federal do Para|	-1.45556|	-48.50389| 
|Universidade do Estado do Rio de Janeiro|	-22.90681|	-43.16561|
|Hengshui University|	115.74333|	37.73944|
|Singapore National Eye Center|	103.84909|	1.30308|
|Ningxia Medical University	 |106.28722|	38.4775|
|Princeton Plasma Physics Laboratory|	-74.65|	40.3486|
|Shenyang Agricultural University|	123.441|	41.805|
|XLRI -Xavier School of Management|	86.41388|	23.36738|
|Vologda Research Center RAS|	39.16428|	59.22134|
|Xuzhou Medical University|	117.15053|	34.30678|
|SUNY Maritime College	|-73.75528|	40.87722|
|UCL Institute of Education	|-0.12904|	51.52569|
|Tokushima University|	134.564666|	34.061889|
|National Bureau of Economic Research|	-77.03611|	38.90583|
|Beijing Youth Politics College	|116.40653|	39.85456|
|Vel Tech Rangarajan Dr Sagunthala R&D Institute of Science & Technology|	80.15254|	13.05702|	
|General Motors |	-83.04583|	42.33361|
|Roscosmos|	37.63222|	55.75306|
|Yuzuncu Yil University|	38.49223|	38.78711|
|University of Stirling|	-3.94333|	56.17861|
|Bangladesh Agricultural University (BAU)|	90.41229|	24.07439|
|Reichman University|	34.80783|	32.19333|
|Huainan Normal University|	116.99722|	32.60817|
|Bu Ali Sina University|	113.37931|	33.40410|
|University Osnabruck|	8.04628|	52.27547|
|Marshall University|	-82.42028|	38.4209|
|Chonnam National University|	126.825|	35.15972|
|Prague University of Economics & Business|	14.42288|	50.09243|
|Tianjin Vocational Institute	|117.19139|	39.14424|
|Chengde Medical University|	117.94833|	40.97667|
|Kitasato University	|139.637081|	35.677534|
|Southwest Research Institute|	-98.49167|	29.47361|
|Nari Group Corp|	121.52528|	31.24361|	
|Anhui Xinhua University|	117.13278|	32.71295|
|University of Novi Sad|	19.84028|	45.26722|
|Jeonju University|	127.14722|	35.83056|
|Poznan University of Technology|	16.93111|	52.40889| 	
|University of Southern Queensland|	150.51667|	-26.5833|
|Shanxi Institute of Energy|	112.48472|	37.96667|
|National Ilan University|	121.737328|	24.766554|
|University of Vaasa|	21.60736|	63.06664|
|Universite de Saida|	0.15725|	34.85701|
|Honeywell|	-111.89361|	33.44889| 
|University of Houston Clear Lake|	-95.11917|	29.57111|
|California State University Dominguez Hills|	-118.35389|	33.88361|
|CY Cergy Paris Universite|	2.03096|	48.96338|
|Jiangsu Vocational Institute of Commerce	|118.79861|	31.97111|
