 | university_name | x_coor | y_coor |
|-|-|-|
| Scientific & Technological Center of Unique Instrumentation of the Russian Academy of Sciences | 38.163964 | 59.033143 |
| Bank of Montreal | 45.5041667 | 73.5636111 |
| University of Arkansas Fort Smith | 35.5722 | 94.3207 |
| British Columbia Institute of Technology | 49.2525 | 123.005 |   
| Lite-On Technology Corp | 37.758 | 122.1541 | 
| Monmouth College | 40.566 | 90.7167 |
| Air Liquide | 48.8566667 | 2.3510833 | 
| Wuhan Donghu University | 30.5539862 | 114.341193 |
| Gandhigram Rural Institute | 10.8079 | 77.0667 |
| Technical University Zvolen | 48.57754 | 19.1706 |
| University of Public Service | 47.4885 | 19.0555 |
| Dolby Laboratories Inc. | 37.7833 | 122.3833 |  
| Anhui University of Chinese Medicine | 31.81117 | 117.2839 |
| Nanjing General Hospital | 32.05778 | 118.8764 |
| Rutgers State University Medical Center | 40.5153 | 74.4817 |
| Charles Sturt University | 36.0802 | 72.1815 |
| Future University Hakodate | 41.7724 | 140.7129 |
| Nanjing Sport Institute | 32.1019 | 118.7641 |
| Universite de Jijel | 36.8097 | 5.78417 |
| Oslo Metropolitan University (OsloMet) | 59.9181 | 10.7154 |
| Rizhao Polytechnic | 35.415853 | 119.462765 |
| UOC Universitat Oberta de Catalunya | 41.3879 | 2.1709 |
| Nanyang Polytechnic | 1.3509 | 103.6729 |
| Loma Linda University | 34.0433 | 117.2037 |
| Kunming General Hospital | 25.0466 | 102.7153 |
| LNM Institute of Information Technology | 29.8583 | 78.1553 |
| Laurentian University | 46.4847 | 80.9942 |
| Saab Group | 59.6064 | 17.3632 |
| Max Born Institute for Nonlinear Optics & Short Term Spectroscopy | 52.5806 | 13.3892 |
| SUNY New Paltz | 41.7428 | 74.0844 |
| Slovak University of Technology Bratislava| 48.1489 | 17.1081 |
| National Institute of Technology Rourkela | 22.2621 | 84.9003 |
| National Wildlife Research Centre - Canada| 45.293056 | 75.815556 |
| Canadian Wildlife Service | 45.37 | 75.7083333 |
| Kazan National Research Technological University | 55.7917 | 49.1053 |
| Avinashilingam University for Women | 11.0167 | 77.7167 |
| Hochschule Offenburg | 48.4833 | 8.1333 |
| Harvey Mudd College | 34.1442 | 117.7238 |
| Kurnakov Institute of General & Inorganic Chemistry of the Russian Academy of Sciences | 55.7513 | 37.6209 |
| Keldysh Institute of Applied Mathematics | 55.7222 | 37.5111 |
| Chicago Medical School | 41.8833 | 87.6333 |
| Rosalind Franklin University Medical & Science | 42.2117 | 88.0012 |
| Centre de Recherche Paul Pascal | 44.8333 | 0.5833|
| Ailamazyan Program Systems Institute of RAS | 55.7451 | 38.1255 |
| Okazaki Institute for Integrative Bioscience (OIIB)  | 35.0172 | 136.8997 |
| V.A. Trapeznikov Institute of Control Sciences Russian Academy of Sciences  | 55.7613 | 37.5972 |
| Childrens Hospital of Philadelphia | 39.9592 | 75.1739 |
| Gazi University | 39.9442 | 32.8586 |
| Ermaksan Makina Sanayi ve Ticaret A.S. (Ermaksan Makina) | 39.937826 | 32.664695 |
| University of Puerto Rico Medical Sciences Campus | 18.467 | 66.114 |
