 | university_name | x_coor | y_coor |
| :-: | :-: | :-: |
| New York University Tandon School of Engineering| -73.986| 40.692|
| Islamia University of Bahawalpur| 71.667| 29.400|
| Federal Institute for Materials Research & Testing | 13.867| 52.033|
| Kyungpook National University	| 128.596| 35.871|
| National Taiwan Normal University| 121.505| 24.778|
| National Taichung University of Education	| 120.667| 24.150|
|Adelphi University| -73.702| 40.779|
|Universidade da Madeira| -16.917| 32.650|
|China Medical University Taiwan| 120.213| 24.159|
|Kaohsiung Medical University	| 120.308| 22.621|
| Voevodsky Institute of Chemical Kinetics & Combustion SB RAS| 56.016| 58.971|
| Tamkang University| 121.450| 25.030|
| University of Fukui| 136.223| 36.065|
| Shenzhen Huazhong University of Science & Technology Research Institute| 113.929| 22.532|
| Butler University| -86.152| 39.814|
| Fujian Polytechnic Normal University|  118.916| 26.081|
| Yulin University	| 110.310| 22.021|  
| Kayseri University|35.316| 38.717|
|Guangzhou Panyu Polytechnic| 113.392| 22.422|
| Hosei University| 139.742| 35.702 |
| Kyoto Institute of Technology| 135.748| 34.845|
| Rice University| -95.407| 29.719| 
| Istituto Italiano di Tecnologia - IIT | 8.896| 44.406|
| King Faisal University| 41.717| 25.277|
| Hebei GEO University| 114.439| 38.041|
| Civil Aviation University of China|116.210|39.830|
| University of Perugia|12.646|43.099|
| Handan University|114.524|36.624| 
| Chemistry & Chemical Engineering Guangdong Laboratory|113.271|23.044|
| Carleton University| -75.691| 45.384 |
| Nanjing Hydraulic Research Institute | 118.789|32.066|
| University of Erlangen Nuremberg|11.034|49.607|
| Universidade Federal do ABC (UFABC)| -46.511| -23.667|
| Baoji University of Arts & Sciences| 107.157| 33.691|
| Hangzhou City University| 120.289| 30.241|
| University of Geneva |6.143|46.198|
| University of Applied Sciences & Arts Western Switzerland |6.629|46.516|
| Ruhr University Bochum	|7.234|51.487|	
| Basque Foundation for Science	|-2.925|43.319|	   	
| Lvliang University	|111.514|37.733|	
| Obafemi Awolowo University	|3.895|7.465|	
| University of Nottingham Ningbo China|121.543|29.879|
| Liverpool John Moores University| -2.977| 53.412|
| Zuse Institute Berlin|13.321|52.514|
| Khwaja Fareed University of Engineering & Information Technology Pakistan|74.357|32.159|
| China Conservatory of Music	|116.419|39.926|	
| Rajagiri Business School (RBS)	|76.658|9.772	
| University of Mississippi |-89.555	|34.362|
| Universite de Rennes|	-1.682|	48.115|
| CNRS - Institute for Engineering & Systems Sciences (INSIS)|	2.334|	48.846|
